922	1	39232612	39411922.5
923	1	39411922.5	39500913
924	1	39500913	39650407.5
925	1	39650407.5	39650768
926	1	39650768	39650777
927	1	39650777	39651346
928	1	39651346	39670370
929	1	39670370	39729584
930	1	39729584	39748822.5
931	1	39748822.5	39748885
932	1	39748885	39748939.5
933	1	39748939.5	39794866
934	1	39794866	39847940
935	1	39847940	39854304.5
936	1	39854304.5	39855307.5
937	1	39855307.5	39855382.5
938	1	39855382.5	40004530.5
939	1	40004530.5	40004538
940	1	40004538	40004722
941	1	40004722	40004747.5
942	1	40004747.5	40060420.5
943	1	40060420.5	40060525
944	1	40060525	40060541
945	1	40060541	40060629
946	1	40060629	40127269.5
947	1	40127269.5	40127409
948	1	40127409	40127447.5
949	1	40127447.5	40127469.5
950	1	40127469.5	40127513
951	1	40127513	40127590
952	1	40127590	40127606
953	1	40127606	40127727
954	1	40127727	40127788.5
955	1	40127788.5	40127809
956	1	40127809	40129192
957	1	40129192	40130578
958	1	40130578	40151990.5
959	1	40151990.5	40158279.5
960	1	40158279.5	40158367.5
961	1	40158367.5	40158639
962	1	40158639	40180648
963	1	40180648	40225992
964	1	40225992	40227674.5
965	1	40227674.5	40229206.5
966	1	40229206.5	40443491.5
967	1	40443491.5	40445827
968	1	40445827	40447873
969	1	40447873	40506541.5
970	1	40506541.5	40508201.5
971	1	40508201.5	40508312.5
972	1	40508312.5	40511431.5
973	1	40511431.5	40512412
974	1	40512412	40523744
975	1	40523744	40574139
976	1	40574139	40579179.5
977	1	40579179.5	40579285
978	1	40579285	40579311
979	1	40579311	40579335.5
980	1	40579335.5	40579355.5
981	1	40579355.5	40579441
982	1	40579441	40588645
983	1	40588645	40821531.5
984	1	40821531.5	40840498.5
985	1	40840498.5	40875927
986	1	40875927	40876870
987	1	40876870	40899551.5
988	1	40899551.5	40899566
989	1	40899566	40899664.5
990	1	40899664.5	40899682.5
991	1	40899682.5	41000984.5
992	1	41000984.5	41243691
993	1	41243691	41354095.5
994	1	41354095.5	41543153
995	1	41543153	41551602
996	1	41551602	41622758
997	1	41622758	41769949
998	1	41769949	41770035.5
999	1	41770035.5	41770050
1000	1	41770050	41770061.5
1001	1	41770061.5	41773269.5
1002	1	41773269.5	41850356
1003	1	41850356	41852079
1004	1	41852079	41853373
1005	1	41853373	41854149
1006	1	41854149	41854169.5
1007	1	41854169.5	41891317
1008	1	41891317	41903427.5
